SYMBOL,OPEN,LOW,HIGH,CLOSE,LAST,TOTTRDQTY,TOTTRDVAL,TOTALTRADES,SERIES,TIMESTAMP,ISIN
SPICEJET,172.95,168.2,175.8,174.3,174.55,1831,318378.5,87,EQ,2022-10-13,INE728Z01015
SPLIL,416.1,410.6,426.4,416.1,415.75,49370,20700996.9,5434,EQ,2022-10-13,INE624Z01016
SPLPETRO,3874.6,3810,3884.65,3827.25,3826.3,131940,508483341.5,5992,EQ,2022-10-13,INE343H01029
SPMLINFRA,557,542.7,557,546.1,548,33869,18469163.85,1217,EQ,2022-10-13,INE355A01028
SPORTKING,7.4,7.3,7.65,7.35,7.5,6171,45468.15,37,EQ,2022-10-13,INE314C01013
SPTL,45.2,44.05,45.2,45,45,2200,98355.3,37,BE,2022-10-13,INE323J01019
SREEL,462.95,456.3,465.75,460.5,459.15,350358,161545687.7,14461,EQ,2022-10-13,INE073K01018
SRF,37.15,36.6,39,38.2,37.55,18616,703496.6,202,EQ,2022-10-13,INE00LM01011
SRHHYPOLTD,517,501.05,518.85,505.6,504.8,64513,32988227,4847,EQ,2022-10-13,INE269A01021
SRPL,290,281.6,292.1,287.6,289.9,33234,9501137.75,1846,EQ,2022-10-13,INE035D01020
SSWL,3.4,3.3,3.4,3.35,3.4,331842,1117333.4,536,BE,2022-10-13,INE501W01021
STAR,229.55,226.85,239.75,236,235,81605,18977042.5,4183,EQ,2022-10-13,INE099F01013
STARCEMENT,2526,2464.2,2529.95,2496.85,2488,418090,1042671499,26926,EQ,2022-10-13,INE647A01010
STARHEALTH,752,742,783.95,747,747,15841,12004151.85,1618,EQ,2022-10-13,INE917H01012
STARPAPER,82.75,80.1,82.75,80.65,80.3,31336,2535582.1,414,EQ,2022-10-13,INE008Z01012
STARTECK,776.05,760.2,789.95,766.5,763.2,25654,19699552.75,3088,EQ,2022-10-13,INE802C01025
STCINDIA,319,309.05,319.5,312.4,310.85,403510,125914490.6,15518,EQ,2022-10-13,INE939A01011
STEELCAS,109.4,106,110,107.15,106.25,105587,11344176.6,2510,EQ,2022-10-13,INE460H01021
STEELCITY,719,710.1,722.45,713.65,711.45,112776,81118297.65,11207,EQ,2022-10-13,INE575P01011
STEELXIND,195.95,195.25,201,197.8,195.4,76939,15257581,3613,EQ,2022-10-13,INE733A01018
STEL,138.9,131,138.9,131.1,131,11994,1607367.2,135,EQ,2022-10-13,INE992I01013
STERTOOLS,84.5,83.65,88.8,87.7,88,70440,6136556.8,910,EQ,2022-10-13,INE655A01013
STLTECH,443,432.85,443,436.75,437,2076,907113.8,146,EQ,2022-10-13,INE124E01020
STOVEKRAFT,60.5,57.6,60.6,57.9,58,11248,654162.65,166,EQ,2022-10-13,INE395H01011
STYLAMIND,13.1,12.85,13.1,12.95,12.9,363384,4717468.15,558,EQ,2022-10-13,INE503B01021
SUBCAPCITY,128.1,125.15,132.45,126.1,126,14894,1893166.95,447,EQ,2022-10-13,INE577L01016
SUBEXLTD,210,199.05,219.75,219.75,219.75,90489,18968690.3,1732,EQ,2022-10-13,INE334A01023
SUBROS,171.5,168.25,173,169.3,169.25,556825,94694238.2,8592,EQ,2022-10-13,INE089C01029
SUDARSCHEM,670,670,700,676.5,677,231185,158774675.8,11919,EQ,2022-10-13,INE00IN01015
SUMEETINDS,1103.25,1066.8,1114.15,1076.5,1079.7,15378,16645871.3,1911,EQ,2022-10-13,INE239C01020
SUMICHEM,136.05,135,136.05,136.05,136.05,1522,207027.8,41,EQ,2022-10-13,INE845C01016
SUMIT,32,31.5,32.2,31.6,31.65,1328541,42308405.95,3664,EQ,2022-10-13,INE754A01055
SUMMITSEC,373,364,374,365.85,365.05,17052,6285973.1,1408,EQ,2022-10-13,INE287B01021
SUNCLAYLTD,414.6,410.5,418.8,414.95,415.6,262841,108344317,5033,EQ,2022-10-13,INE659A01023
SUNDARAM,6.25,5.95,6.5,6.05,6.25,101406,621023.5,207,EQ,2022-10-13,INE235C01010
SUNDARMFIN,500.4,500.1,509,508.05,508,306375,155054756.1,15094,EQ,2022-10-13,INE258G01013
SUNDARMHLD,12.8,12.15,12.8,12.6,12.6,7303,90599.1,56,BE,2022-10-13,INE748Z01013
SUNDRMBRAK,615.8,601.1,622.8,606.6,610,4534,2770711,330,EQ,2022-10-13,INE519C01017
SUNDRMFAST,4444.8,4400,4499.9,4484.6,4490.9,1280,5683627.45,441,EQ,2022-10-13,INE105A01035
SUNFLAG,2.9,2.8,2.9,2.9,2.9,453208,1294503.1,273,EQ,2022-10-13,INE108E01023
SUNPHARMA,2212.7,2195.15,2247,2211.8,2217.5,42069,93070280.05,6093,EQ,2022-10-13,INE660A01013
SUNTECK,97.4,93.85,98.4,94.8,96,140086,13414220.4,3445,EQ,2022-10-13,INE202Z01029
SUNTV,345.05,338,349.55,339.05,338.2,1802,613779.1,129,EQ,2022-10-13,INE073D01013
SUPERHOUSE,930.1,907,933.9,915.55,919.7,72708,66747309.75,6522,EQ,2022-10-13,INE387A01021
SUPERSPIN,83.75,81.9,84,82.35,82.5,109028,9023207.65,1899,EQ,2022-10-13,INE947A01014
SUPRAJIT,956.85,951.5,973.75,968.4,968,4498223,4350945079,96595,EQ,2022-10-13,INE044A01036
SUPREMEENG,399.95,392,403.25,394.65,393.7,158225,62908079.55,7613,EQ,2022-10-13,INE805D01034
SUPREMEIND,538.7,531.5,551,537.35,539.9,1267973,686770238.4,24741,EQ,2022-10-13,INE424H01027
SUPREMEINF,243,237.1,249,246.85,247,60436,14744807,2310,EQ,2022-10-13,INE712B01010
SUPRIYA,10.25,10.2,10.65,10.3,10.25,25354,262517.5,88,EQ,2022-10-13,INE662A01027
SURANASOL,326.5,323.05,328.7,325.15,325,64946,21195244.45,5965,EQ,2022-10-13,INE399C01030
SURANAT&P,1.8,1.7,1.8,1.8,1.8,302373,535689.5,263,EQ,2022-10-13,INE319Z01021
SURYALAXMI,2029,1965,2029.4,1975.55,1982.85,20382,40287663.25,4072,EQ,2022-10-13,INE195A01028
SURYAROSNI,27.9,27.9,27.9,27.9,27.9,18601,518967.9,53,BE,2022-10-13,INE550H01011
SURYODAY,288.7,284.05,291.45,287.2,290.95,147169,42261096.15,5866,EQ,2022-10-13,INE07RO01027
SUTLEJTEX,23.4,22.9,23.75,23.1,23,26610,617377.4,573,EQ,2022-10-13,INE272L01022
SUULD,11.4,11.05,11.5,11.3,11.4,42527,479468.9,291,EQ,2022-10-13,INE130B01031
SUVEN,64,61.6,64.35,61.9,62,14498,906266.2,270,EQ,2022-10-13,INE713B01026
SUVENPHAR,467.35,457.5,467.95,461.75,464.55,48467,22368974.8,2949,EQ,2022-10-13,INE335A01012
SUVIDHAA,96.35,94.55,97.85,95.35,95.85,104782,10088912.25,1603,EQ,2022-10-13,INE428Q01011
SUZLON,67.95,65.1,67.95,65.8,66,68813,4573066.3,1162,EQ,2022-10-13,INE645H01027
SUZLON-RE,44,43.25,44,43.3,43.25,47619,2066598.15,333,EQ,2022-10-13,INE591Q01016
SVPGLOB,72.5,71.05,74.2,73.4,71.9,497853,36318973.55,4992,EQ,2022-10-13,INE495B01038
SWANENERGY,408,405,411.75,406.95,406.9,226343,92137637.85,8352,EQ,2022-10-13,INE03QK01018
SWARAJENG,5.8,5.7,5.85,5.75,5.75,84315,484137.7,272,EQ,2022-10-13,INE018401013
SWELECTES,6.95,6.6,6.95,6.8,6.85,164628722,1115006250,70596,EQ,2022-10-13,INE040H01021
SWSOLAR,1.2,0.9,1.5,1.35,1.45,98126981,102857204.8,46871,BE,2022-10-13,INE040H20013
SYMPHONY,28.65,27.9,29,28.25,28.35,101544,2883654.4,763,EQ,2022-10-13,INE308E01029
SYNGENE,214.85,209.8,215.2,211.75,213,85809,18183389.95,2481,EQ,2022-10-13,INE665A01038
SYRMA,1655,1612.8,1672.95,1629.15,1625.1,4859,7957185.3,1068,EQ,2022-10-13,INE277A01016
TAINWALCHM,341,315.6,342,321.25,321.6,39628,12843503.65,1462,EQ,2022-10-13,INE409B01013
TAJGVK,299,290.7,302,292.2,292.6,637038,187915394.5,12871,EQ,2022-10-13,INE00M201021
TAKE,855.15,840.7,856.15,844.7,845.7,19674,16626296.4,3622,EQ,2022-10-13,INE225D01027
TALBROAUTO,551.55,544,557.2,549.8,549,277241,152161051,6399,EQ,2022-10-13,INE398R01022
TANLA,292.55,283.05,292.55,285.15,285.75,215455,61765192.65,6939,EQ,2022-10-13,INE0DYJ01015
TANTIACONS,89.15,88.4,91.1,88.8,89.9,3179,283272.5,130,EQ,2022-10-13,INE123C01018
TARAPUR,193.85,188,195.95,189.25,189,113427,21643369.5,2718,EQ,2022-10-13,INE586B01026
TARC,24.65,24.1,24.8,24.3,24.25,94612,2307822.75,758,EQ,2022-10-13,INE142I01023
TARMAT,476,472,483.75,474.4,473.1,13782,6557833.35,1080,EQ,2022-10-13,INE187D01011
TARSONS,794,791.25,872.3,812.15,814,3452310,2889769127,101710,EQ,2022-10-13,INE483C01032
TASTYBITE,13.15,13.15,14.35,13.15,13.15,38250,503339.6,65,BZ,2022-10-13,INE388G01018
TATACHEM,4.5,4.3,4.5,4.3,4.3,4254,18316.8,17,EQ,2022-10-13,INE747K01017
TATACOFFEE,42.95,41.85,43.7,43.3,43.35,535200,22898095.2,2479,EQ,2022-10-13,INE0EK901012
TATACOMM,52.5,51.4,52.6,52.35,52.1,1501,78211.05,65,EQ,2022-10-13,INE924H01018
TATACONSUM,813.95,786.55,813.95,791.45,794,35645,28509558.25,4400,EQ,2022-10-13,INE144Z01023
TATAELXSI,12214,11755,12257.8,11915.65,11870,1409,16876273.6,651,EQ,2022-10-13,INE488B01017
TATAINVEST,1165,1138.3,1170.7,1151.85,1152.55,1477297,1702755013,42801,EQ,2022-10-13,INE092A01019
TATAMETALI,216.4,212.6,216.4,215.5,215.55,410047,87963074.4,7169,EQ,2022-10-13,INE493A01027
TATAMOTORS,1183,1137.1,1188.2,1165.55,1165,382393,441519135.9,17109,EQ,2022-10-13,INE151A01013
TATAMTRDVR,754.95,749.15,760.2,757.4,756.55,1198492,905835253.1,29936,EQ,2022-10-13,INE192A01025
TATAPOWER,8380.65,8293.6,8424.85,8312.85,8335.15,98972,826644091.8,18867,EQ,2022-10-13,INE670A01012
TATASTEEL,2339,2280.1,2339.6,2286.8,2284,36952,85035840.05,5144,EQ,2022-10-13,INE672A01018
TATASTLLP,728.8,718.65,737.55,727.6,726.4,21148,15340489.45,2198,EQ,2022-10-13,INE056C01010
TATVA,396.55,394.55,403.5,399,399,12584114,5011016733,142183,EQ,2022-10-13,INE155A01022
TBZ,192.95,191,195.95,193.7,193.6,1847991,356273283.2,18124,EQ,2022-10-13,IN9155A01020
TCI,217.95,213.5,218.9,216.15,216.3,9559072,2062161589,68244,EQ,2022-10-13,INE245A01021
TCIDEVELOP,101.1,98.8,101.8,100.1,100.2,34668093,3467784413,153438,EQ,2022-10-13,INE081A01020
TCIEXP,616,604.65,621.9,610.15,607,70758,43163163.7,2610,EQ,2022-10-13,INE674A01014
TCNSBRANDS,2489.5,2480,2510,2498.1,2485.05,3001,7486378.35,1307,EQ,2022-10-13,INE0GK401011
TCPLPACK,80.4,79.05,82.85,79.3,79.25,470228,37946297.05,7875,EQ,2022-10-13,INE760L01018
TCS,782.8,775,796,789.2,784,65212,51063074.95,6487,EQ,2022-10-13,INE688A01022
TDPOWERSYS,382.1,382.1,386.15,386,386,972,375014.65,21,EQ,2022-10-13,INE662L01016
TEAMLEASE,1900,1863.55,1908.65,1876.85,1879.9,8575,16108537.9,2398,EQ,2022-10-13,INE586V01016
TECHIN,642.15,627.9,643.1,633.6,642,17915,11367966.1,2397,EQ,2022-10-13,INE778U01029
TECHM,1225.95,1205.95,1229.1,1219.5,1229.1,13941,16977855.95,1274,EQ,2022-10-13,INE822C01015
TECHNOE,3100.75,3052.35,3110,3103.3,3100,2054781,6333960811,104137,EQ,2022-10-13,INE467B01029
TEGA,625,610,636.8,618,618,54307,33647835.6,4310,EQ,2022-10-13,INE419M01019
TEJASNET,3056.15,2990,3056.15,3011.25,3030,21808,65637584.65,3652,EQ,2022-10-13,INE985S01024
TEMBO,10.15,9.65,10.25,10.05,9.85,52277,519144.9,271,EQ,2022-10-13,INE778A01021
TERASOFT,1018.85,1003.05,1021,1012.95,1013,1344162,1357772634,33844,EQ,2022-10-13,INE669C01036
TEXINFRA,277.05,276.5,282.95,280.3,282,157809,44128157.5,5092,EQ,2022-10-13,INE285K01026
TEXMOPIPES,536,525.05,546,534.9,535,32336,17293498.55,2472,EQ,2022-10-13,INE011K01018
TEXRAIL,717.4,705.1,730,719.65,719,904838,649959472.7,23480,EQ,2022-10-13,INE010J01012
TFCILTD,94.5,94.5,98.75,97.15,97.45,18178,1768045.9,354,EQ,2022-10-13,INE869Y01010
TFL,48.4,47,48.75,47.55,47.6,34985,1663937.3,348,EQ,2022-10-13,INE482B01010
TGBHOTELS,61,60.5,61.65,61.2,61,11158,683392.6,129,EQ,2022-10-13,INE435C01024
THANGAMAYL,63.2,62.85,64.5,63.55,63.9,58020,3684350.45,1186,EQ,2022-10-13,INE141K01013
THEINVEST,47.85,46.5,48.3,47.55,47.65,1673754,79449744.25,7996,EQ,2022-10-13,INE621L01012
THEMISMED,67.35,66.35,68.25,66.65,66.55,271291,18211558.3,3056,EQ,2022-10-13,INE305A01015
THERMAX,9.1,8.7,9.1,8.7,8.7,183,1596.1,4,BE,2022-10-13,INE804H01012
THOMASCOOK,10.95,10.75,11.5,11.45,11.3,18467,211314.15,83,EQ,2022-10-13,INE797H01018
THOMASCOTT,1264.75,1251.05,1290,1269.6,1273,4011,5096270.6,778,EQ,2022-10-13,INE085J01014
THYROCARE,94.4,90.15,96.5,94.35,93,8850,820675.7,318,EQ,2022-10-13,INE924D01017
TI,1012.9,999,1021.55,1007.25,1010,1658,1672080.35,330,EQ,2022-10-13,INE083B01016
TIDEWATER,2074,2010.25,2074,2043.3,2043.9,147077,300410946.3,18403,EQ,2022-10-13,INE152A01029
TIIL,77.6,76.1,78.15,76.6,76.25,176611,13595485.45,2246,EQ,2022-10-13,INE332A01027
TIINDIA,37.5,37.45,37.5,37.45,37.45,1206,45200.75,10,BE,2022-10-13,INE480M01011
TIJARIA,682,670.5,687.8,674.1,670.65,12337,8327705.55,1336,EQ,2022-10-13,INE594H01019
TIL,101.4,99.1,103.2,100.7,101,470152,47471673.9,3898,EQ,2022-10-13,INE133E01013
TIMESGTY,1046,1021.35,1046,1027.15,1030.8,5630,5811237.55,1506,EQ,2022-10-13,INE484C01030
TIMETECHNO,755.55,711,758.25,712.95,719,27027,19540204.6,1966,EQ,2022-10-13,INE545H01011
TIMKEN,2640,2624.8,2676.45,2666.35,2665,203213,541110386.9,25740,EQ,2022-10-13,INE974X01010
TINPLATE,5.4,4.15,5.4,4.55,4.65,216337,1017259.45,287,EQ,2022-10-13,INE440L01017
TIPSFILMS,116,109,117,110.25,110.2,13582,1510964.3,478,EQ,2022-10-13,INE806C01018
TIPSINDLTD,50.15,49.05,50.95,49.35,50.05,1058,52698.2,95,EQ,2022-10-13,INE289C01025
TIRUMALCHM,106,103.6,107,103.9,104.15,698856,73385544.4,6213,EQ,2022-10-13,INE508G01029
TIRUPATIFL,3244.8,3092,3245,3110.9,3119.05,30236,95335640.05,6714,EQ,2022-10-13,INE325A01013
TITAN,304.5,297,306.15,302.2,302.25,165311,49814754,5942,EQ,2022-10-13,INE422C01014
TMB,330.9,330.9,330.9,330.9,330.9,6223,2059190.7,117,BE,2022-10-13,INE0LQS01015
TNPETRO,1570.55,1535.15,1570.55,1549.45,1549,3598,5586158.15,587,EQ,2022-10-13,INE716B01011
TNPL,216,211.05,217.45,212.2,212.9,151241,32202685,5051,EQ,2022-10-13,INE338A01024
TNTELE,15.4,14.75,15.5,14.95,15.1,98358,1477909.25,247,EQ,2022-10-13,INE319Y01024
TOKYOPLAST,2610,2591,2628,2598.65,2598,1038687,2704655438,41122,EQ,2022-10-13,INE280A01028
TORNTPHARM,468,463.55,469.65,465.45,465.95,65116,30380499.85,5054,EQ,2022-10-13,INE668A01016
TORNTPOWER,99,97,99.15,97.3,97.2,85329,8340483.9,2456,EQ,2022-10-13,INE148A01019
TOTAL,233,229.2,239.4,237.8,238,184973,43275732.05,4519,EQ,2022-10-13,INE107A01015
TOUCHWOOD,8.25,7.65,8.25,7.95,7.95,4134,32336.3,32,BE,2022-10-13,INE141D01018
TPLPLASTEH,96.5,95.35,97.55,96.25,95.35,2025,195804.8,80,EQ,2022-10-13,INE932C01012
TREEHOUSE,1588.8,1575.7,1624.9,1589.2,1588,292748,466241855.2,18468,EQ,2022-10-13,INE685A01028
TREJHARA,483,475.4,485.65,479.55,478.55,251988,120660926.2,8292,EQ,2022-10-13,INE813H01021
TRENT,169.9,159,170,160.65,161,40483,6591361.45,774,EQ,2022-10-13,INE336X01012
TRF,104,98.5,108.45,107.7,108.45,12900,1384332.6,75,BE,2022-10-13,INE486Y01013
TRIDENT,199,187.15,202.35,192.15,192,85165,16544189.25,2526,EQ,2022-10-13,INE413G01014
TRIGYN,15.6,14.95,16.7,16.7,16.7,67216,1108303.1,217,EQ,2022-10-13,INE040M01013
TRIL,74.7,69.05,74.7,70.35,69.75,48848,3467752.45,730,EQ,2022-10-13,INE00CA01015
TRITURBINE,1422.95,1396,1438.6,1401.65,1400.7,286921,404074469.5,16470,EQ,2022-10-13,INE849A01020
TRIVENI,183.35,183.35,183.35,183.35,183.35,17997,3299749.95,229,EQ,2022-10-13,INE391D01019
TRU,36.6,36,36.7,36.05,36.25,3087786,111939050.1,21730,EQ,2022-10-13,INE064C01022
TTKHLTCARE,101,99.5,101.85,100.25,99.55,51184,5149753.3,978,EQ,2022-10-13,INE948A01012
TTKPRESTIG,52.55,51,52.9,51.65,51.2,485715,25149515.3,3136,EQ,2022-10-13,INE763I01026
TTL,267.4,256.5,267.6,257.5,257.85,856454,222999189.2,18078,EQ,2022-10-13,INE152M01016
TTML,275.75,272.1,289,286.35,285.4,2018155,572542446.3,34950,EQ,2022-10-13,INE256C01024
TV18BRDCST,61.7,58.8,64.7,60.05,60,230284,13875498.05,2878,EQ,2022-10-13,INE615R01029
TVSELECT,986.95,960.15,990,968.35,960.15,4090,3994507.1,427,EQ,2022-10-13,INE910C01018
TVSMOTOR,980.85,963.6,1008,969.35,975.95,52301,51289799.55,6251,EQ,2022-10-13,INE690A01028
TVSSRICHAK,89.75,85.1,89.75,85.7,85.35,8409,726980.4,304,EQ,2022-10-13,INE592B01016
TVTODAY,100.9,99,104.75,104.75,104.75,915675,93543499.15,9234,BE,2022-10-13,INE517B01013
TVVISION,37.6,36.75,37.7,36.95,37.05,3221114,119350049.1,10088,EQ,2022-10-13,INE886H01027
TWL,244.8,241.6,248.1,243.65,246.3,25076,6125385.65,1784,EQ,2022-10-13,INE236G01019
UBL,1087.7,1066.6,1096.35,1077.6,1077.65,1370021,1476630036,45360,EQ,2022-10-13,INE494B01023
UCALFUEL,2418.55,2371.5,2432.75,2404.5,2402,3661,8768476.55,844,EQ,2022-10-13,INE421C01016
UCOBANK,273.5,269,274.95,272,273,66452,18065077.35,1765,EQ,2022-10-13,INE038F01029
UDAICEMENT,2.75,2.75,2.75,2.75,2.75,2152,5918,3,BE,2022-10-13,INE871L01013
UFLEX,156.4,154.5,161.95,160.35,161.2,296634,47402426.65,1358,BE,2022-10-13,INE615H01020
UFO,1669.4,1643.95,1680,1654.9,1658.95,96499,159941062.1,6978,EQ,2022-10-13,INE686F01025
UGARSUGAR,129,126.55,129.25,127.25,127.2,5881,751965.85,185,EQ,2022-10-13,INE139B01016
UJAAS,3.15,3.05,3.15,3.05,3.1,157835,484274.2,308,BE,2022-10-13,INE899L01022
UJJIVAN,248.45,244.05,251.95,251.25,251.5,807037,201212397.9,19870,EQ,2022-10-13,INE334L01012
UJJIVANSFB,24.85,24.1,25.1,24.35,24.3,3813770,93658396.35,9809,EQ,2022-10-13,INE551W01018
ULTRACEMCO,6172,6101,6216,6181.75,6175,314360,1933437504,34450,EQ,2022-10-13,INE481G01011
UMAEXPORTS,47.15,47,47.9,47.15,47.1,27677,1311347.7,535,EQ,2022-10-13,INE0GIU01018
UMANGDAIRY,59.15,58.5,60.05,58.75,58.5,2426,143494.65,110,EQ,2022-10-13,INE864B01027
UMESLTD,4.45,4.05,4.45,4.05,4.2,12449,51875.9,82,EQ,2022-10-13,INE240C01028
UNICHEMLAB,363.55,358,367.45,361.05,360.6,49010,17742823.65,2748,EQ,2022-10-13,INE351A01035
UNIDT,319.2,290.9,320,294.15,297.95,95237,28636717.6,3526,EQ,2022-10-13,INE961D01019
UNIENTER,132.85,128.6,132.85,130.1,130.75,2947,383387.1,117,EQ,2022-10-13,INE037A01022
UNIINFO,24.75,23.5,24.75,23.55,23.6,2169,52551.6,21,EQ,2022-10-13,INE481Z01011
UNIONBANK,43.6,42.8,43.85,43.05,43.05,2761557,119339706.6,7077,EQ,2022-10-13,INE692A01016
UNITECH,1.95,1.85,1.95,1.9,1.9,818105,1538417.6,565,BZ,2022-10-13,INE694A01020
UNITEDPOLY,62.4,59.05,64.9,64.9,64.9,445280,28331119.75,2332,EQ,2022-10-13,INE368U01011
UNITEDTEA,292,292,300,295.6,295,3383,999377.65,100,EQ,2022-10-13,INE458F01011
UNIVASTU,78.3,76.2,79,76.5,76.2,12935,1008922.05,201,EQ,2022-10-13,INE562X01013
UNIVCABLES,249,239.55,263,261,260,250550,64252340.3,9096,EQ,2022-10-13,INE279A01012
UNIVPHOTO,645,581.3,649,592.15,584.5,64002,38897498.2,4948,EQ,2022-10-13,INE03V001013
UNOMINDA,561.3,553,569,554.25,553,99811,55937796.15,9254,EQ,2022-10-13,INE405E01023
UPL,675,662.1,676.5,663.9,663.6,745089,496513644.4,23639,EQ,2022-10-13,INE628A01036
URJA,11.25,10.9,11.25,11,11.05,477800,5261697.45,3011,BE,2022-10-13,INE550C01020
USHAMART,128.6,127.4,133.9,132.45,132,1414146,186871153.4,13252,EQ,2022-10-13,INE228A01035
UTIAMC,726.55,710,731.5,726.65,731,68727,49665729.7,7300,EQ,2022-10-13,INE094J01016
UTTAMSTL,3.2,3.1,3.25,3.15,3.15,370689,1164351.3,316,BE,2022-10-13,INE699A01011
UTTAMSUGAR,265.65,261.85,267.9,262.8,263.05,39434,10415283.15,1966,EQ,2022-10-13,INE786F01031
V2RETAIL,112.7,108.5,112.7,109.25,109.5,14005,1543243.75,384,EQ,2022-10-13,INE945H01013
VADILALIND,2517,2494.85,2597,2499.05,2495.05,12024,30231862.5,1905,EQ,2022-10-13,INE694D01016
VAIBHAVGBL,355,343.05,355.9,345.25,344,109720,38231032.5,5692,EQ,2022-10-13,INE884A01027
VAISHALI,99.35,98.25,101,98.65,98.5,34114,3382760.35,490,EQ,2022-10-13,INE972X01014
VAKRANGEE,35.1,34.3,35.45,34.9,34.95,3893503,135444295.7,7146,EQ,2022-10-13,INE051B01021
VALIANTORG,722,711.2,724.85,714.6,713.5,16379,11761865,2447,EQ,2022-10-13,INE565V01010
VARDHACRLC,52.45,51.5,52.45,52,52.2,64564,3358246.75,546,EQ,2022-10-13,INE116G01013
VARDMNPOLY,19.65,19.55,20.3,19.65,19.75,6807,134581.2,85,EQ,2022-10-13,INE835A01011
VARROC,313.5,308.6,315.45,312.9,311.95,746430,233865226.7,4873,EQ,2022-10-13,INE665L01035
VASCONEQ,27.65,27.1,27.7,27.3,27.25,402052,11028517.85,1058,EQ,2022-10-13,INE893I01013
VASWANI,21,20.1,21.2,20.4,20.35,49553,1011264.2,322,EQ,2022-10-13,INE590L01019
VBL,1088.35,1058,1098.95,1067.8,1064,1645516,1768383739,74284,EQ,2022-10-13,INE200M01013
VCL,9.35,8.75,9.5,8.95,9.15,207975,1885222.5,658,EQ,2022-10-13,INE098201028
VEDL,292.8,287.35,294.9,293,293,10965277,3190981861,94256,EQ,2022-10-13,INE205A01025
VENKEYS,1949.95,1931,1957.35,1934.65,1934.5,14624,28392285.6,2773,EQ,2022-10-13,INE398A01010
VENUSPIPES,651.45,651.4,684,674.7,680.95,300567,202624721.4,11652,EQ,2022-10-13,INE0JA001018
VENUSREM,207,201.25,207,203.15,204.9,34004,6901340.5,1093,EQ,2022-10-13,INE411B01019
VERANDA,354,329.2,359.9,332.5,330,444899,151269887.7,12966,EQ,2022-10-13,INE0IQ001011
VERTOZ,116.9,113.05,126.55,126.3,123.15,294864,36886731.2,4625,EQ,2022-10-13,INE188Y01015
VESUVIUS,1469.9,1450.1,1476.9,1466,1468,4645,6795329.65,1006,EQ,2022-10-13,INE386A01015
VETO,107.65,104.15,107.65,105,105.5,33864,3558146.1,534,EQ,2022-10-13,INE918N01018
VGUARD,248.7,246.25,254.9,250.95,251,627464,157732530.2,12740,EQ,2022-10-13,INE951I01027
VHL,3092.1,3050,3148.95,3064.05,3090,899,2792579.3,183,EQ,2022-10-13,INE701A01023
VIDHIING,384.7,378.1,387.65,380.55,383.5,10896,4176587,1161,EQ,2022-10-13,INE632C01026
VIJAYA,425,418.3,432,420.35,420,47189,19989636.2,2778,EQ,2022-10-13,INE043W01024
VIJIFIN,2.4,2.35,2.55,2.55,2.55,186994,459562.05,259,EQ,2022-10-13,INE159N01027
VIKASECO,3.35,3.3,3.45,3.4,3.4,6979003,23580253.3,3313,EQ,2022-10-13,INE806A01020
VIKASLIFE,4.95,4.85,5,4.9,4.95,5434604,26743315.7,4911,EQ,2022-10-13,INE161L01027
VIKASPROP,0.85,0.8,0.9,0.85,0.85,759091,636891.3,789,BE,2022-10-13,INE767B01022
VIKASWSP,2.2,2.05,2.2,2.1,2.15,79080,166427.6,118,BZ,2022-10-13,INE706A01022
VIMTALABS,351,342.85,354.8,349.5,348,48664,16991900.45,3175,EQ,2022-10-13,INE579C01029
VINATIORGA,1975.95,1970,1995,1979.1,1979,16485,32670704.85,4061,EQ,2022-10-13,INE410B01037
VINDHYATEL,1404,1388.65,1440,1410.9,1404,13258,18718027.7,2295,EQ,2022-10-13,INE707A01012
VINEETLAB,65.5,63.2,67,63.6,63.8,16285,1045770.6,282,EQ,2022-10-13,INE505Y01010
VINYLINDIA,585,564,594,569.15,566,23869,13649617.3,1414,BE,2022-10-13,INE250B01029
VIPCLOTHNG,38.35,36.7,38.35,37,36.95,248946,9294062.85,1258,EQ,2022-10-13,INE450G01024
VIPIND,688.4,680.7,694,689.2,690,147160,101391879.2,7708,EQ,2022-10-13,INE054A01027
VIPULLTD,12.55,12.3,12.9,12.4,12.4,7757,96685.75,58,EQ,2022-10-13,INE946H01037
VISAKAIND,551.55,541,557.45,547,547.6,38349,21020421.5,2277,EQ,2022-10-13,INE392A01013
VISASTEEL,14.7,14,14.7,14.15,14.2,11853,168565.05,144,EQ,2022-10-13,INE286H01012
VISESHINFO,0.65,0.6,0.65,0.6,0.65,7060383,4332424.95,4235,EQ,2022-10-13,INE861A01058
VISHAL,23.25,22.5,23.3,22.65,22.85,133307,3046988.75,827,EQ,2022-10-13,INE755Q01025
VISHNU,1889.9,1821.55,1889.9,1829.8,1834.8,15958,29486207.05,3131,EQ,2022-10-13,INE270I01014
VISHWARAJ,17.25,17.05,17.4,17.05,17.1,309168,5295330.35,1119,EQ,2022-10-13,INE430N01022
VIVIDHA,1.3,1.25,1.3,1.3,1.25,341847,434690,618,EQ,2022-10-13,INE370E01029
VIVIMEDLAB,10.2,9.75,10.2,9.85,9.85,75827,747079.1,236,EQ,2022-10-13,INE526G01021
VLSFINANCE,133.1,132.05,135.6,133.55,133.4,11858,1581158.55,367,EQ,2022-10-13,INE709A01018
VMART,2770.7,2770,2811.3,2803.95,2800.25,13266,37119747.9,4979,EQ,2022-10-13,INE665J01013
